artist,genre,popularity
Malcolm Yelvington,rockabilly,52288
Eydie Gormé,jazz,108618
Jean Ritchie,folk,108933
Eddie Calvert,jazz,62321
Roberto Murolo,italian,114841
Neal Hefti,jazz,69831
June Hutton,jazz,38301
Claudine Clark,soul,45741
Don Cornell,50s,48164
Pee Wee King,country,55798
Cuco Valoy,salsa,43241
Doctor Ross,blues,40464
Andy Griffith,comedy,64041
Frank Loesser,musical,112160
Los Apson,latin,79762
Buddy Stuart,oldies,47644
The Fiestas,doo wop,39529
Larry Adler,harmonica,56650
Gloria Wood,jazz,30793
Marco Antonio Muñiz,romantico,67059
Roy Hall,rockabilly,46382
Roy Hall,rockabilly,46382
Rudi Schuricke,Schlager,66223
Don & Juan,doo wop,41226
Hayden Thompson,rockabilly,49340
The Quarrymen,50s,58594
The Beverly Sisters,50s,26522
Lydia Mendoza,tejano,64309
The Casinos,50s,41635
Lucho Bermúdez,cumbia,63881
Morgana King,jazz,46386
Emile Ford & The Checkmates,60s,41216
Libertad Lamarque,tango,53525
The Solitaires,doo wop,37760
Louis Andriessen,contemporary classical,43972
Arsenio Rodríguez,cuba,70638
Frank Morgan,jazz,64423
Leo Marini,boleros,52129
Jack Sheldon,jazz,49044
Felipe Pirela,bolero,74768
Jerry Keller,jazz,38204
Andy Starr,rockabilly,40782
The Jesters,doo wop,40499
Michèle Arnaud,french,44177
Stompin' Tom Connors,Canadian,154668
Kip Tyler,rockabilly,43760
Dwight Pullen,rockabilly,35187
Barbara Pittman,rockabilly,42489
Bent Fabric,jazz,116286
Kalin Twins,60s,35991
Beverly Kenney,jazz,112579
King Pleasure,jazz,52325
Chuck Rio,Hip-Hop,49652
Danny Boy,Hip-Hop,49652
Danny Boy,Hip-Hop,49652
The Velvets,doo wop,41796
The Velvets,doo wop,41796
The Velvets,doo wop,41796
Jerry Lewis,reggae,45164
Jerry Lewis,reggae,45164
Fred Waring & His Pennsylvanians,jazz,27681
Abbacadabra,electronic,88176
Fred Bertelmann,schlageroldies,55141
Joe Maphis,country,43172
Peanuts Wilson,rockabilly,27149
Dodie Stevens,50s,35949
Jane Morgan,50s,4047451
The Four Knights,50s,37758
Juilliard String Quartet,Classical,78799
Nilla Pizzi,italian,45442
The Mello-Kings,doo wop,46503
Desi Arnaz,cuba,49830
Leapy Lee,60s,30591
Oscar Pettiford,jazz,71007
Faye Adams,rhythm and blues,27885
Clifford Jordan,jazz,68266
Curtis Gordon,rockabilly,43198
Morton Gould,contemporary classical,42216
Hugo del Carril,tango,44307
Jean Shepard,country,77269
The Charts,doo wop,39924
Humane,seen live,157832
Phillip Walker,blues,58194
Gale Storm,50s,54673
Don Woody,rockabilly,36229
Jimmy Lloyd,rockabilly,32072
Marty Paich,jazz,64871
Gino Washington,soul,79628
Jerry Wallace,country,41207
The Hollywood Argyles,doo wop,29719
Billy Munn,jazz,57877
Celly Campello,Jovem Guarda,68145
Baby Face Willette,jazz,59136
Mac Curtis,rockabilly,51747
Anne Sylvestre,french,176370
Jane Russell,jazz,38335
Billy Ward and His Dominoes,doo wop,34855
Ken Davis,new age,83099
Ken Davis,new age,83099
Celeste Mendoza,latin,32925
Leopoldo Federico,tango,37232
The Royal Teens,Rock and Roll,33591
Lys Assia,Eurovision,49135
Dorsey Burnette,rockabilly,38437
Horacio Guarany,folklore argentino,53724
Augie Rios,50s,26479
Glenn Yarbrough,folk,75794
Atlanta Symphony Orchestra,Classical,44051
Los Tres Caballeros,mexico,46977
Los Teen Tops,Rock and Roll,61867
Joe Loss & His Orchestra,instrumental,42336
Paul Gonsalves,jazz,43034
Russ Morgan,russ morgan,31742
Jimmy Young,50s,30231
The Willows,doo wop,34956
The Willows,doo wop,34956
The Channels,doo wop,45672
Onie Wheeler,rockabilly,31221
Margot Eskens,Schlager,57876
Gloria Lasso,french,41115
Tony Dallara,italian,37691
The Teen Queens,oldies,28218
Felix Slatkin,lounge,30919
Johnny Powers,rockabilly,40361
Chan Romero,rockabilly,26554
Cozy Cole,jazz,43149
Skeets McDonald,rockabilly,39522
Little Sonny,blues,36220
Al Casey,Surf,38604
Joe Morris,free jazz,41093
Eddy Howard,jazz,33692
Macy Skipper,rockabilly,20991
Freddie Redd,jazz,49975
Ric Cartey,rockabilly,32373
E.T. Mensah,highlife,40853
Jackie Morningstar,rockabilly,23658
Laurel & Hardy,comedy,35751
Laurel & Hardy,comedy,35751
Lester Williams,jazz,24738
Sid King & The Five Strings,rockabilly,36086
Benny Joy,rockabilly,52436
Baldwin and the Whiffles,doo wop,50487
Montgomery Bruce,jazz,21832
Heidi Brühl,Schlager,43583
Marian Anderson,Classical,45724
Silhouettes,DJENT,22257
Ralf Bendix,Schlager,34598
Ron Goodwin and His Concert Orchestra,easy listening,40084
Frank Foster,jazz,54156
Catherine Sauvage,french,34937
Cora Vaucaire,chanson francaise,29105
Don & Dewey,rockabilly,29363
O.C. Smith,soul,32046
Nervous Norvus,novelty,34863
Johnnie & Joe,oldies,27824
Slim Rhodes,rockabilly,21895
Billy Williams,60s,25516
Billy Williams,60s,25516
The Jarmels,doo wop,30671
Big Dee Irwin,soul,22743
Gene Maltais,rockabilly,24084
Lord Rockingham's XI,50s,27756
Marion Williams,gospel,36241
Bruce Johnston,pop,28599
Don Lang,rockabilly,21579
Bobby Lee Trammell,rockabilly,29856
Sylvia Plath,poetry,78961
Freddie Hart,rockabilly,27717
Lorenzo de Monteclaro,mexico,34658
Jesse Belvin,soul,28108
Amalia Mendoza,mariachi,41279
Inez Foxx,soul,27895
Don Willis,rockabilly,22921
Dick & Dee Dee,50s,26420
Orlando Contreras,latin,36232
Beryl Booker,jazz,23390
Jeff Daniels,rockabilly,39511
John D. Loudermilk,singer-songwriter,40126
Pepper Adams,jazz,45646
Autry Inman,rockabilly,22213
El Piporro,polka,53451
The Classics,doo wop,27026
The Classics,doo wop,27026
Merv Griffin,easy listening,26938
Eddie Fontaine,rockabilly,22356
Groucho Marx,comedy,34570
Art Adams,rockabilly,26995
Eileen Barton,pop,27944
Chris Howland,Schlager,36734
Lou Busch,jazz,18902
The Dreamlovers,doo wop,22839
Des O'Connor,60s,25545
Hot Boogie Chillun,Garage Rock,90238
Horacio Salgán,tango,26408
Hugo Winterhalter,50s,36935
Rose Maddox,country,35276
Flash Cadillac,oldies,37650
Joe Bennett & The Sparkletones,rockabilly,22843
Sonny Fisher,rockabilly,26235
Otis Blackwell,Rock and Roll,27504
Philly Joe Jones,jazz,34277
Larry Verne,country,17949
Lecuona Cuban Boys,rumba,53494
María Dolores Pradera,female vocalists,79418
Orquesta Riverside,latin,19037
Jimmy Gilmer,60s,28093
Ann Miller,musicals,20267
The Shields,doo wop,19298
Richard Chamberlain,60s,17985
The Hilltoppers,50s,21431
Alberto Rabagliati,italian,32545
Robert & Johnny,Rock and Roll,23366
Werly Fairburn,rockabilly,21466
Ral Donner,Rock and Roll,25516
Jimmie Haskell,space age pop,20646
Johnny Crawford,60s,23957
Eduardo Mata,Classical,17055
Robin Luke,rockabilly,19919
Ann Cole,female vocalists,26560
Ersel Hickey,rockabilly,22356
Consuelo Velázquez,latin,19332
Arturo Toscanini,Classical,2646232
Anita Bryant,female vocalists,2420863
Los Machucambos,latin,36512
Eddie Ray,soul,36448
Katyna Ranieri,the ladies that should sit on my sofa or somewhere else in my flat because they are darlings and oh so lovely,23740
Lucho Barrios,Peru,37336
Noro Morales,jazz,28448
Mel Robbins,rockabilly,17797
Esquerita,Rock and Roll,45662
Evelyn Knight,jazz,18766
Miliki,psicodelico,84832
Johnny Maestro & The Crests,doo wop,43113
Gene Summers,rockabilly,29205
Suzie,Schlager,26968
Suzie,Schlager,26968
Moisés Vivanco,60s,32274
Charly Antolini,jazz,35799
Bill Hayes,rockabilly,15005
Pee Wee Hunt,jazz,21351
Annikki Tähti,finnish,34274
Enrique Guzmán,Rock and Roll,51005
Joyce Green,rockabilly,17416
Mahlathini,african,26498
Jimmy Liggins,blues,21449
Rusty Draper,country,22647
Rusty York,rockabilly,19128
Ilse Werner,Schlager,29039
Joan Weber,50s,15129
Karl Gerhard,swedish,44195
Blue Harlem,rockabilly,58028
Ernest Gold,Soundtrack,34118
Dr. Samuel J. Hoffman,theremin,35507
Narvel Felts,rockabilly,28265
Eight to the Bar,swing,44191
Tarheel Slim,blues,17250
Gerardo Reyes,ranchera,35056
Bobby Lord,rockabilly,18191
Maureen Evans,female vocalists,13220
Metropole Orkest,seen live,50113
Henry Theel,finnish,29285
Leo Parker,jazz,29835
Andy Anderson,rockabilly,18391
Frances Faye,jazz,28592
Kid Thomas,blues,19272
Billy Brown,deathcore,24806
Billy Brown,deathcore,24806
Billy Brown,deathcore,24806
Kathy Young,Rock and Roll,20312
Jimmy Wages,rockabilly,16749
Round Robin,rockabilly,15347
Sammy Turner,60s,15126
Malcolm Vaughan,Malcolm Vaughan,20384
Jimmy Edwards,rockabilly,14025
Jula de Palma,jazz,25265
John & Jackie,rockabilly,13869
Los Paraguayos,latin,30824
Terry Dene,Rock 'n' Roll,19789
King Coleman,funk,23156
Laurie London,pop,16082
Mon Rivera,latin,22659
Donnie Brooks,oldies,16152
Fuzz Townshend,electronic,31722
Freddie & The Hitch-Hikers,rockabilly,14937
Julian Yeo,jazz,13041
Pat Cupp,rockabilly,17128
Louie Bellson,jazz,23494
Enzo Stuarti,Classical,12952
Ken Colyer,trad jazz,24338
Eddie Heywood, Jr.,jazz,23322
The Genies,doo wop,15347
The Genies,doo wop,15347
Mariko,finnish,44543
Los Visconti,popular,38459
Ernie Freeman,pop,13365
Larry Terry,rockabilly,11940
Jimmy & Johnny,rockabilly,14066
Paul Gayten,blues,17608
Thomas Wayne,rockabilly,13169
Cacho Tirao,tango,21917
Rhythm Rockers,rockabilly,18650
Hal Willis,rockabilly,20091
Hans Alfredson,swedish,48176
Bill Parsons,rockabilly,12532
Bill Parsons,rockabilly,12532
Joe Dowell,male,14245
Cookie & The Cupcakes,swamp pop,22239
Carol Kaye,funk,18431
Mighty Panther,calypso,13785
Hans Koller,jazz,17791
Rita Montaner,latin,11075
Johnny Jordaan,amsterdam,30713
Rafael Escalona,Colombia,19648
Larry Donn,rockabilly,17598
Katie Lee,pop,34297
Corry Brokken,Eurovision,18041
Al Ferrier,rockabilly,18691
Del Wood,ragtime,14790
Katarzyna Sobczyk,60s,27571
H-Bomb Ferguson,blues,14676
Jimmy Makulis,Schlager,20912
Helen Ward,jazz,19037
Mack Self,rockabilly,11649
Meredith Willson,Soundtrack,17247
Bonnie Guitar,country,23451
Jules de Corte,cabaret,26574
Raimssi,seen live,48112
Troy Shondell,oldies,13993
Maria Koterbska,polish,35951
Los Rebeldes del Rock,Rock and Roll,20592
Dorus,cabaret,24342
Kit & The Outlaws,Garage Rock,11833
The Mudlarks,oldies,11298
Johnny Dollar,rockabilly,14151
Pat Ferguson,rockabilly,11078
Prag,german,68592
Combo,rockabilly,14375
Combo,rockabilly,14375
Carl Dobkins Jr.,50s,13498
Miss Toni Fisher,50s,10942
Archibald,rhythm and blues,13176
Harold Burrage,blues,20621
Bill Allen,rockabilly,11610
Bert Convy,rockabilly,12394
The King Brothers,Rock and Roll,11297
The King Brothers,Rock and Roll,11297
Lorrie Collins,rockabilly,13828
Los Muñequitos de Matanzas,rumba,25235
Dale Vaughn,rockabilly,11506
Mary O'Hara,folk,36926
Sampson The Lark,calypso,9591
Ann Richards,jazz,15623
Leny Escudero,chanson francophone,18369
Hola Ghost,psychobilly,68595
Ronnie Allen,rockabilly,11778
The Five Discs,doo wop,14157
Boyd Bennett,60s,13258
Cathy Carr,60s,10800
Coy """"""""Hot Shot"""""""" Love,blues,8806
Genaro Salinas,latin,11495
Dorothy Collins,rock n roll,21779
Nelson Pinedo,latin,15297
Ray Sharpe,rockabilly,16472
Jo Ann Campbell,rockabilly,14166
Chelo Silva,bolero,17907
Rod Bernard,rockabilly,15805
René Carol,Schlager,18862
David Raksin,Soundtrack,18917
Jane Powell,classic hollywood,14822
Billy Higgins,jazz,16841
Jimmy Murphy,rockabilly,14535
Nina & Frederik,50s,21966
Bob and Lucille,rockabilly,10460
Merrill Moore,country,16103
Johnny Fuller,blues,12177
Johnny Kidd,rocka-psychobilly,11951
The Collegians,doo wop,10421
Duane Eddy & The Rebels,rockabilly,12415
Herbert Ernst Groh,operette,15734
Corky Jones,rockabilly,9539
Oscar McLollie,rockabilly,9256
Abelardo Barroso,cuba,16208
Jackie Gotroe,rockabilly,9334
Billy Cotton & His Band,jazz,11684
Luke McDaniel,rockabilly,12907
Annisteen Allen,blues,15637
Sparkle Moore,rockabilly,14856
Marvin & Johnny,Rock and Roll,10790
Buck Trail,rockabilly,11177
Kitty White,jazz,11585
Lula Reed,blues,17385
Bully Buhlan,Schlager,22148
Junior Thompson,rockabilly,9195
Jake Hess,Jake Hess,28332
Ralph Marterie,50s,11805
Doc Pomus,blues,9756
Martha Raye,female vocalists,12372
Doo Wop,hip hop,19141
Bingo!,rockabilly,16343
Mitzi Gaynor,old hollywood,11714
Eddy Christiani,jazz,14381
Angélica María,latin,19383
Greetje Kauffeld,jazz,16815
Norman Wisdom,oldies,10952
Sammy Masters,rockabilly,11800
Sonny Knight,Rock and Roll,11350
Earl Gaines,soul,12517
Johnny Watson,rockabilly,14182
Bill Holt,experimental,45355
Tom Tall,rockabilly,8253
Clarence Garlow,blues,11936
Otto Sieben,easy listening,13813
Joan Regan,female vocalists,11628
Darrell Rhodes,rockabilly,9297
Flo Sandon's,italian,11096
Teddy Reno,italian,9091
Eddie Cano,easy listening,12087
Martin Ljung,swedish,14131
Jackie Dee,rockabilly,9387
Rita Streich,soprano,17181
Billy Eldridge,rockabilly,8217
Merle Kilgore,rockabilly,10886
Joe Montgomery,rockabilly,8294
Johnny Restivo,Rock and Roll,10828
The Castells,oldies,12779
Kathryn Grayson,female vocalists,14390
Jimmy Patton,rockabilly,10016
Lou Blackburn,jazz,11247
Attila Zoller,jazz,18780
Pete Rugolo,Soundtrack,20859
Jim Flaherty's Caravan,rockabilly,7098
Juanita Reina,copla,11213
Ronnie Dio and the Prophets,Dio,42854
Wink Martindale,50s,7529
Tommy Steele and the Steelmen,50s,9306
Dean Reed,rockabilly,32646
Danny Dell,rockabilly,7432
Billy Burnette,rockabilly,21149
Pee Wee King & His Golden West Cowboys,country,7238
Bibi Johns,Schlager,16199
Hazy Osterwald,deutsch,9827
As Diabatz,psychobilly,98610
Little Joe Cook & The Thrillers,pop,8037
Sonny West,rockabilly,8653
Bill Lawrence,rockabilly,9213
Kai-Ray,rockabilly,8086
Mysterymen,electro,12741
José Guardiola,spain,11571
Lalo Guerrero,folk,9758
Larry Dowd,rockabilly,6643
Christian Forss,pop,16895
Steve Carl,rockabilly,7196
Dolly Rathebe,jazz,6600
Los Alegres de Terán,mexico,16018
Harold Dorman,50s,7762
Ethel Ennis,jazz,20383
Pío Leyva,cuba,10945
Judy Holliday,jazz,11267
Leroy Vinnegar,jazz,14901
Kim Lenz,rockabilly,18392
King Palmer,Soundtrack,21384
Blanca Rosa Gil,cuba,13584
Justin Tubb,rockabilly,25399
Julie Wilson,jazz,11047
Carlos Argentino,latin,9750
Bunny Paul,rockabilly,9955
Maylon Humphries,rockabilly,6654
Commonwealth Jones,rockabilly,8151
The DeCastro Sisters,vocal,7641
Camillo Felgen,schlageroldies,8885
Gloria Grahame,50s,7762
Elroy Dietzel,rockabilly,7300
Ruth Wallis,cabaret,14823
Annie Laurie,blues,9659
Eileen Rodgers,female vocalists,10394
Russ Hamilton,british,8011
Billy Gayles,rhythm and blues,7584
Royce Porter,rockabilly,6914
Lew Williams,rockabilly,12968
Betty Hall Jones,boogie woogie,7872
Lillian Briggs,rockabilly,8280
Lupita Palomera,bolero,7821
Sir John Betjeman,poetry,19820
J.C. Hill,rockabilly,5764
Rex Garvin,soul,5983
Mitch Miller & His Orchestra,Soundtrack,8364
Carlos Gonzaga,brazilian,8363
Tommy Bell,rockabilly,6821
Bernard Peiffer,jazz,14871
Jerry Warren,rockabilly,5795
Vernon Taylor,rockabilly,6967
Cliffie Stone,country,6731
Barbara Lea,jazz,12755
Amparo Montes,latin,10170
Merceditas Valdés,cuba,9468
Carlos Saura,jamendo,15544
Joe D Johnson,rockabilly,5680
Kathy Linden,60s,8159
Ethel Azama,exotica,13946
Bob Manning,jazz,7775
Jimmy Haggett,rockabilly,6490
Danny Wheeler,Drum and bass,8486
Ron Haydock & The Boppers,rockabilly,10356
Connie Haines,jazz,7044
Bobby & Terry Caraway,rockabilly,5517
Bill Justis & His Orchestra,rockabilly,6623
Jorge Sepúlveda,spain,9637
Cherry Casino and the Gamblers,rockabilly,19783
Fran Warren,jazz,8648
The Six Teens,doo wop,7613
Benny Bailey,jazz,9421
Los Hermanos Castro,world,10715
Jimmy Dee & The Offbeats,rockabilly,5469
Carlos Lico,spanish,10684
Buddy Bregman,arranger,9031
Anneliese Rothenberger,Classical,9015
Jimmie Skinner,country,8274
Helena Siltala,jazz,11167
Larry Collins,rockabilly,6559
Abbe Lane,jazz,13893
Antonio Bribiesca,guitar,20835
The Marigolds,oldies,5805
The Marigolds,oldies,5805
The Marigolds,oldies,5805
La Plata Sextette,latin,6226
Siobhan Fahey,electronic,19473
Horst Winter,Schlager,9939
Faye Richmonde,novelty,10102
Subterranean Hawks,Oi,10963
Eugene Remus,soul,7397
Celio González,bolero,7966
Nick & the Jaguars,Surf,6190
The Chanters,doo wop,9221
Glenn Honeycutt,rockabilly,7231
Roy Hogsed,country,8655
Larry Phillipson,rockabilly,5060
Don Wade,rockabilly,5632
Galaxies,electronic,8152
Harold Lloyd Jenkins,rockabilly,5541
Eugene Church,Rock and Roll,7780
Joe Houston Orchestra,rockabilly,4157
John Shakespeare,jazz,9501
Texabilly Rockets,rockabilly,23715
Chico Leverett,soul,5999
Chuck Miller,boogie woogie,7644
Los Montejo,latin,6049
Lonnie Allen,rockabilly,5030
Orchester Frank Pleyer,lounge,7276
Emilio """"""""El Moro"""""""",spanish bizarro,13706
Carmen Delia Dipini,latin,7279
Marion Ryan,female vocalists,4656
Marti Brom,rockabilly,20749
Nana Gualdi,60s,6131
Shirley Gunter & The Queens,rhythm and blues,4890
Dick James,50s,5035
Chuy Reyes & His Orchestra,mambo,8654
Los Dos Oros,mariachi,8273
Rita Paul,deutsch,7255
Peter Coyle,80s,5153
Donald Peers,50s,5999
Orquesta Huambaly,cumbia,18504
John Kerby,rockabilly,4496
Anita Kerr,lounge,14669
Luis Pérez Meza,ranchera,7093
María Victoria,spanish,10192
Jerry Harris,reggae,7377
Crown Prince Waterford,piano,5194
Rubén Rada,uruguay,11705
Huelyn Duvall,rockabilly,9689
Ron & Bill,soul,4959
Snoddas,seen live,24279
Buddy & Ella Johnson,rhythm and blues,6654
Gerd Böttcher,60s,7459
Gualberto Castro,pop,7472
Kenny & The Cadets,Surf,5200
Clint Miller,rockabilly,5535
Charline Arthur,country,8035
Billy & Lillie,All,7575
Giorgio Consolini,Italy,6094
Kay Thompson,jazz,6069
Lattimore Brown,soul,8631
Buddy & Bob,rockabilly,10131
Roberto Cantoral,latin,5833
Joseíto Mateo,merengue,6247
Fernando Albuerne,latin,6285
Jodie Sands,female vocalists,6242
Mel Lewis,jazz,6066
Dickie Pride,rock n roll,5313
Peter Kreuder,Classical,11891
Margie Rayburn,pop,4578
Skip Stanley,rockabilly,4547
Don Rondo,50s,5192
Kilima hawaiians,folk,11939
Haukur Morthens,icelandic,32843
Cathy Sharpe,rockabilly,3144
Pupi Campo,cuba,4295
Rudy Calzado,latin,4890
Brigitte Handley,psychobilly,15544
Mitchell Torok,rockabilly,4867
Hugo Friedhofer,Soundtrack,10615
Lou Preager & His Orchestra,swing,4413
Charlie Spivak and His Orchestra,jazz,3657
Marie-José,french,3820
Martha Carson,rockabilly,3861
Mavis Rivers,swing,5307
Joe Morello,jazz,10172
Nick Curran,blues,26739
Paco Michel,vintage Mexico,3238
Bobby Smith,rockabilly,4643
Bobby Smith,rockabilly,4643
Bobby Smith,rockabilly,4643
Gino Latilla,50s,5437
Leo Fuld,yiddish,11684
The Five Crowns,doo wop,4006
Jimmi Accardi,rockabilly,4115
Nino & The Ebb Tides,doo-wop,5507
Dorothy Shay,female vocalists,5194
Luigi Alva,opera,5626
The Ray-O-Vacs,rhythm and blues,4752
Nemours Jean-Baptiste,world,4504
Illo Schieder,oldies,5150
Johnny & Rijk,60s,4265
Marimba Chiapas,folk,11100
Marylin Scott,blues,2597
Alan Freed,Rock and Roll,2680
Jazz Epistles,african jazz,8102
Atomic Sunset,rockabilly,4830
Capitão Fantasma,psychobilly,26873
Betty Bennett,jazz,4324
Jimmy Wilson,blues,4435
Jimmy Wilson,blues,4435
Lázaro Ros,Bata,6341
Mimi Roman,rockabilly,3726
Big Boy Myles,blues,3528
Shirley Gunter,doo-wop,3593
Jimmy Isle,rockabilly,3877
Margot Hielscher,Eurovision,4366
Hank Williams and His Drifting Cowboys,country,5154
Gösta Ekman,60s,4395
The Rivileers,doo wop,3416
Fascinators,doo wop,3344
Billy Smith,rockabilly,3516
Fernando Fernández,vintage Mexico,4591
Chuck Wiley,rockabilly,6779
Linda Lawson,jazz,4527
Yvonne de Carlo,50s,4056
Lola Albright,jazz,6613
Irma Serrano,mexico,7145
Jump Jackson & His Orchestra,blues,2579
Joey Powers,male vocalists,2940
Franca Raimondi,Eurovision,3106
Sunny Gale,pop,4170
Florian Zabach,violin,2987
The Four Buddies,doo wop,3131
The Dream Weavers,oldies,2844
Monsueto,samba,7364
Mike Preston,download,4267
Polly Bergen,jazz,7711
Vince Eager,pop,4416
Salvador Bacarisse,Classical,4930
Eric Winstone & His Orchestra,60s,3422
Norman Fox & The Rob-Roys,Rock and Roll,3129
Ernie Fields Orchestra,sax,2900
The Cochran Brothers,rockabilly,6291
Norrie Paramor & His Orchestra,Classical,4061
Ana María González,latin,4037
Jo Basile,accordion,9026
Jonathan Tunick,60s,4800
Doris Drew,jazz,6344
Helen Carr,jazz,4931
Bärbel Wachholz,Ostschlager,11927
Joe Bennett,rockabilly,4570
Joe Bennett,rockabilly,4570
Tony Bellus,pop,2698
Savannah Churchill,rhythm and blues,3901
Hula Hawaiian Quartett,romantic,3319
Dave Diddle Day,rockabilly,2789
Sam Lay,blues,2966
Anthony Perkins,power pop,16304
Sam Eskin,folk,3838
Lurlean Hunter,jazz,5348
Sandy Lee,rockabilly women,3005
Lily Berglund,Schlager,3162
Ann Sothern,50s,2229
Max Harris & His Novelty Trio,jazz,2769
Lolita Sevilla,copla,2934
Ross Bagdasarian,american,4398
Tommy Facenda,Rock and Roll,2042
Lauren Bacall,30s,5317
Billy & The Essentials,oldies,2764
Barbara Evans,60s,2055
Fred Weyrich,Schlager,2769
Claire Austin,jazz,5429
Harry Lee,50s,2383
Alberto Beltrán,spanish,3474
Michael Jary,60s,4246
Los Dos Reales,spanish,3625
Freddie Bell & The Bell Boys,50s,2462
Joan Armstrong,female,3470
Hans Blum,60s,2038
Emilio Tuero,tango,5694
Tommy Dee,memories,1823
Annie de Reuver,oldies,2610
Simone Langlois,60s,2438
Max van Praag,60s,2775
Jill Corey,female vocalists,2723
Raquel Meller,spain,3257
Jamie Horton,pop,2612
Las Hermanas Padilla,spanish,4130
Delia Murphy,female vocalists,2852
Marceau,50s,3064
Steve Race,Soundtrack,2661
Los Hermanos Arriagada,latin,4249
Joop de Knegt,dutch,1630
Darrell Glenn,50s,1738
John Woodhouse,60s,3325
Richard Bennett,guitar,10203
Joe Valle,spanish,2626
The Bell Sisters,50s,1919
Kay Cee Jones,pop,2027
Alison Jiear,Disco,5688
Jörg Maria Berg,deutsch,3374
Arthur Lee Maye & The Crowns,male vocalists,2909
Lionel Newman,Classical,2961
Lynn Pratt,rockabilly,1919
Bobby Capó, Sr.,under 2000 listeners,2903
Al Sweatt,rockabilly,1923
Jorge Yáñez,chile,1716
Audrey Morris,jazz,4020
Steve Hooker,rockabilly,2174
Edie Adams,female vocalist,2816
Jo Leemans,Belgium,2797
Fud Leclerc,Eurovision,2978
Manuel Ausensi,opera,3163
Red Buttons,vocal,1483
Dany Dauberson,Eurovision,1821
Norman Gimbel,Soundtrack,1456
Elisabeth Grümmer,soprano,2146
Jackie Lowell,rockabilly,1772
Hermann Leopoldi,swing,2706
Charlie Burse,rockabilly,1218
Toni Arden,easy listening,3127
Max Woiski,60s,2622
Lily Pons,soprano,3069
Tina Louise,jazz,2965
Buddy Clinton,pop,1337
Alejandro Algara,spanish,2201
Frans van Schaik,dutch,1152
Henri René,jazz,3474
Henny Youngman,british,3064
Big Joe Turner & His Blues Kings,rockabilly,1468
Donna Dameron,rockabilly,1652
Mathé Altéry,Eurovision,1670
Lonny Kellner,50s,1457
Steve Gibson & The Red Caps,rhythm and blues,2674
Connie Russell,pop,2107
Astrid Varnay,soprano,3602
Conjunto Matamoros,latin,1824
Marilyn Maxwell,jazz,1095
Carmen Ghia & The Hotrods,rockabilly,4846
Jules Blattner,rockabilly,1401
The Sparkletones,50s,2128
Bobby Poe,rockabilly,1552
Miliza Korjus,soprano,3270
The Rollettes,Rock and Roll,1104
Paul Page,exotica,3868
Carlos Román,cumbia,1087
Graciela,jazz,1426
Nick Noble,50s,1296
Griselda Siciliani,classic rock,1408
Mambo Jambo,seen live,1932
Sidney Torch & His Orchestra,instrumental,1179
Billy Bunn & His Buddies,rhythm and blues,1037
Louis Levy,Classical,1858
Damiron y Chapuseaux,spanish,1517
The Three Chuckles,jazz,1110
Ralph Marterie and his Marlboro Men,easy listening,1111
Blankenship Brothers,rockabilly,1477
María Luisa Landín,spanish,2092
Steve Rossi,50s,1018
Steve Rossi,50s,1018
Little Rachel,rockabilly,4398
Bertice Reading,blues,1375
Art Adams & The Rhythm Knights,rockabilly,1222
Janet Blair,jazz vocal,1759
Estrellita de Palma,copla,1100
Al Alberts,50s,1321
Cowboys From Outerspace,Garage Rock,3057
Rosita Quintana,tango,4097
Maynard Horlick,rockabilly,1210
Jose Melis,60s,1243
Antonio Amaya,spanish,879
Stoltz Brothers,rockabilly,811
Angèle Durand,evergreen,1210
Yayo El Indio,60s,761
Eva Garza,spanish,1464
Eliane Embrun,french,1355
Rev. T.E. Weems,gospel,822
Jess Thomas,Classical,1740
The Delta Skiffle Group,Skiffle,781
Nicky Kay and His Fabulous Kay-Tones,rockabilly,1875
James Kok,All,1525
The Seabirds,rock,2029
Johnny Earle,country,1055
Bobby DeWitt,rockabilly,806
Pirron und Knapp,50s,3922
Carmélia Alves,Bossa Nova,3267
Joy Layne,Rock and Roll,699
The Mary Kaye Trio,60s,1358
Pedro Secundino Ortiz Dávila,spanish,932
Dean Gitter,folk,4996
Jackie Fautheree,rock,907
Bobby Nelson,rockabilly,1206
Odilio Gonzales,spanish,1068
The Norvells,soul,667
Johnny Olenn,Soundtrack,1078
Danderliers,doo-wop,664
Hermanas Hernández,spanish,981
Bruno Rosettani,Italy,949
Ellen De Lima,Bossa Nova,1891
Orville Couch,rockabilly,1019
Joannie King,rockabilly,908
The DeJohn Sisters,50s,596
Jimmy Wright,rockabilly,1274
Die Monacos,50s,803
Jan Amber,rockabilly,528
Sonia y Myriam,bolero,734
Harry Ruby,tin pan alley,702
Johnny Otis Quintette,blues,541
Debra Lewis,pop,613
Rubén Fuentes,spanish,675
Little Willie Brown,50s,802
Betty Reilly,vocal,673
Georgie Shaw,50s,403
Paula Castle,jazz,1035
Lucille Dumont,french,621
Daydreamers,rockabilly,990
Käthe Dorsch,oldies,436
Bob Keene Orchestra,lounge,847
Joe Lombardie,classic rock,547
Playboy Fuller,blues,480
Vince Castro,50s,766
Orquesta Oriental,spanish,405
Die James Brothers,50s,467
The Rocketones,Brooklyn,434
The Boulevards,doo wop,593
José Mojica,vintage Mexico,766
Duo Guarujá,mpb,387
